Area,Date,Area type,Region,Amount (items),Amount (kg),Amount (USD),Module price (USD/W),Capacity (MW)
Sierra Leone,2017-03-01,Country,Africa,120,372.0,2040.0,0.38,0.005368421052631579
Sierra Leone,2017-04-01,Country,Africa,111,1452.0,7877.0,0.38,0.020728947368421048
Sierra Leone,2017-05-01,Country,Africa,5,7.0,54.0,0.38,0.00014210526315789474
Sierra Leone,2017-06-01,Country,Africa,699,7903.0,37658.0,0.38,0.09909999999999998
Sierra Leone,2017-07-01,Country,Africa,380,6912.0,34347.0,0.38,0.09038684210526315
Sierra Leone,2017-08-01,Country,Africa,48,674.0,1652.0,0.32,0.0051624999999999996
Sierra Leone,2017-09-01,Country,Africa,205,4370.0,24241.0,0.31,0.0781967741935484
Sierra Leone,2017-11-01,Country,Africa,365,745.0,2780.0,0.3,0.009266666666666666
Sierra Leone,2017-12-01,Country,Africa,370,6440.0,34907.0,0.3,0.11635666666666666
Sierra Leone,2018-01-01,Country,Africa,1955,4343.0,17134.0,0.29,0.05908275862068966
Sierra Leone,2018-02-01,Country,Africa,20,370.0,1930.0,0.28,0.0068928571428571415
Sierra Leone,2018-03-01,Country,Africa,9,190.0,932.0,0.28,0.003328571428571428
Sierra Leone,2018-04-01,Country,Africa,1250,2315.0,18750.0,0.27,0.06944444444444443
Sierra Leone,2018-05-01,Country,Africa,1612,12883.0,66354.0,0.26,0.25520769230769225
Sierra Leone,2018-06-01,Country,Africa,132,967.0,3618.0,0.26,0.013915384615384614
Sierra Leone,2018-07-01,Country,Africa,5224,117100.0,469190.0,0.25,1.87676
Sierra Leone,2018-08-01,Country,Africa,5631,106947.0,474690.0,0.25,1.89876
Sierra Leone,2018-09-01,Country,Africa,10721,223974.0,874226.0,0.24,3.6426083333333334
Sierra Leone,2018-10-01,Country,Africa,2117,10130.0,33120.0,0.24,0.138
Sierra Leone,2018-11-01,Country,Africa,2508,2766.0,10098.0,0.26,0.03883846153846153
Sierra Leone,2018-12-01,Country,Africa,865,4695.0,22458.0,0.27,0.08317777777777777
Sierra Leone,2019-01-01,Country,Africa,3686,11310.0,40093.0,0.29,0.13825172413793105
Sierra Leone,2019-02-01,Country,Africa,292,4380.0,2336.0,0.29,0.008055172413793103
Sierra Leone,2019-03-01,Country,Africa,522,11480.0,39620.0,0.28,0.1415
Sierra Leone,2019-04-01,Country,Africa,1254,27580.0,95654.0,0.28,0.3416214285714285
Sierra Leone,2019-05-01,Country,Africa,304,6840.0,20257.0,0.28,0.07234642857142856
Sierra Leone,2019-06-01,Country,Africa,796,12266.0,49329.0,0.27,0.18269999999999997
Sierra Leone,2019-07-01,Country,Africa,1579,5411.0,19128.0,0.27,0.07084444444444443
Sierra Leone,2019-08-01,Country,Africa,140,932.0,1548.0,0.26,0.005953846153846153
Sierra Leone,2019-09-01,Country,Africa,963,6505.0,7774.0,0.26,0.029899999999999996
Sierra Leone,2019-10-01,Country,Africa,2217,8911.0,36049.0,0.25,0.144196
Sierra Leone,2019-11-01,Country,Africa,2467,3451.0,15591.0,0.24,0.06496249999999999
Sierra Leone,2019-12-01,Country,Africa,2776,20977.0,82514.0,0.24,0.3438083333333334
Sierra Leone,2020-01-01,Country,Africa,4115,10011.0,55608.0,0.23,0.24177391304347826
Sierra Leone,2020-02-01,Country,Africa,94,999.0,11403.0,0.22,0.05183181818181818
Sierra Leone,2020-04-01,Country,Africa,13567,132088.0,411679.0,0.21,1.9603761904761903
Sierra Leone,2020-05-01,Country,Africa,3890,25951.0,97910.0,0.2,0.48955
Sierra Leone,2020-06-01,Country,Africa,5357,7984.0,50640.0,0.19,0.2665263157894736
Sierra Leone,2020-07-01,Country,Africa,9649,69081.0,216760.0,0.19,1.1408421052631579
Sierra Leone,2020-08-01,Country,Africa,5899,26545.0,79852.0,0.2,0.39926000000000006
Sierra Leone,2020-09-01,Country,Africa,13667,33391.0,186380.0,0.2,0.9319
Sierra Leone,2020-10-01,Country,Africa,10492,33689.0,119020.0,0.2,0.5951
Sierra Leone,2020-11-01,Country,Africa,2508,23612.0,77970.0,0.2,0.38985000000000003
Sierra Leone,2020-12-01,Country,Africa,8275,37291.0,150983.0,0.21,0.7189666666666666
Sierra Leone,2021-01-01,Country,Africa,15669,49572.0,191713.0,0.21,0.9129190476190475
Sierra Leone,2021-02-01,Country,Africa,20968,66328.0,283460.0,0.22,1.2884545454545455
Sierra Leone,2021-03-01,Country,Africa,2934,3678.0,12158.0,0.22,0.055263636363636355
Sierra Leone,2021-04-01,Country,Africa,29575,28883.0,161818.0,0.23,0.7035565217391304
Sierra Leone,2021-05-01,Country,Africa,23444,78727.0,348672.0,0.24,1.4528
Sierra Leone,2021-06-01,Country,Africa,36542,103224.0,536991.0,0.24,2.2374625
Sierra Leone,2021-07-01,Country,Africa,10732,21561.0,101661.0,0.25,0.406644
Sierra Leone,2021-09-01,Country,Africa,16838,49616.0,306802.0,0.25,1.2272079999999999
Sierra Leone,2021-10-01,Country,Africa,1209,23753.0,98906.0,0.26,0.3804076923076923
Sierra Leone,2021-11-01,Country,Africa,1097,7754.0,36710.0,0.25,0.14684
Sierra Leone,2022-01-01,Country,Africa,30365,397915.0,1954369.0,0.26,7.516803846153846
Sierra Leone,2022-02-01,Country,Africa,2301,64869.0,331680.0,0.26,1.2756923076923077
Sierra Leone,2022-03-01,Country,Africa,1240,31000.0,155907.0,0.26,0.5996423076923076
Sierra Leone,2022-04-01,Country,Africa,1591,33054.0,162084.0,0.26,0.6234
Sierra Leone,2022-05-01,Country,Africa,2945,2958.0,8219.0,0.26,0.03161153846153846
Sierra Leone,2022-06-01,Country,Africa,4414,61732.0,288967.0,0.26,1.1114115384615384
Sierra Leone,2022-07-01,Country,Africa,4053,48649.0,374369.0,0.26,1.439880769230769
Sierra Leone,2022-08-01,Country,Africa,2336,14495.0,50766.0,0.27,0.18802222222222223
Sierra Leone,2022-09-01,Country,Africa,301,1230.0,16939.0,0.26,0.06515
Sierra Leone,2022-10-01,Country,Africa,6484,127119.0,974759.0,0.26,3.7490730769230765
Sierra Leone,2022-11-01,Country,Africa,2851,13986.0,80011.0,0.26,0.30773461538461533
Sierra Leone,2022-12-01,Country,Africa,31478,810384.0,5140185.0,0.22,23.36447727272727
Sierra Leone,2023-01-01,Country,Africa,27854,706553.0,4106455.0,0.22,18.665704545454545
Sierra Leone,2023-02-01,Country,Africa,279,6835.0,27666.0,0.22,0.12575454545454545
Sierra Leone,2023-03-01,Country,Africa,18370,56454.0,407269.0,0.22,1.8512227272727273
Sierra Leone,2023-04-01,Country,Africa,2995,34834.0,144115.0,0.21,0.6862619047619047
Sierra Leone,2023-05-01,Country,Africa,4037,12401.0,48056.0,0.21,0.22883809523809523
Sierra Leone,2023-06-01,Country,Africa,5369,26949.0,107986.0,0.18,0.5999222222222221
Sierra Leone,2023-07-01,Country,Africa,989,5175.0,15714.0,0.18,0.08729999999999999
Sierra Leone,2023-08-01,Country,Africa,4964,58392.0,214900.0,0.17,1.2641176470588233
Sierra Leone,2023-09-01,Country,Africa,6922,75999.0,232128.0,0.15,1.54752
Sierra Leone,2023-10-01,Country,Africa,10221,97150.0,316763.0,0.14,2.262592857142857
Sierra Leone,2023-11-01,Country,Africa,3144,55112.0,204595.0,0.13,1.573807692307692
Sierra Leone,2023-12-01,Country,Africa,6224,49645.0,157844.0,0.13,1.2141846153846152
Sierra Leone,2024-01-01,Country,Africa,16080,159326.0,402965.0,0.15,2.6864333333333335
Sierra Leone,2024-02-01,Country,Africa,21374,481122.0,1419232.0,0.15,9.461546666666667
Sierra Leone,2024-03-01,Country,Africa,37870,1142897.0,2618029.0,0.15,17.453526666666665
Singapore,2017-01-01,Country,Asia,29018,35718.0,135967.0,0.38,0.35780789473684205
Singapore,2017-02-01,Country,Asia,220818,33811.0,330655.0,0.38,0.8701447368421052
Singapore,2017-03-01,Country,Asia,331198,26786.0,190800.0,0.38,0.5021052631578947
Singapore,2017-04-01,Country,Asia,24785,104249.0,659853.0,0.38,1.736455263157895
Singapore,2017-05-01,Country,Asia,35307,76682.0,535757.0,0.38,1.409886842105263
Singapore,2017-06-01,Country,Asia,8641,114638.0,441431.0,0.38,1.1616605263157895
Singapore,2017-07-01,Country,Asia,218757,353269.0,2557471.0,0.38,6.730186842105263
Singapore,2017-08-01,Country,Asia,122803,121038.0,593695.0,0.32,1.8552968749999998
Singapore,2017-09-01,Country,Asia,33689,225279.0,1117069.0,0.31,3.6034483870967744
Singapore,2017-10-01,Country,Asia,14304,30978.0,188624.0,0.31,0.6084645161290322
Singapore,2017-11-01,Country,Asia,22833,202454.0,1280807.0,0.3,4.269356666666666
Singapore,2017-12-01,Country,Asia,35175,683630.0,3792483.0,0.3,12.64161
Singapore,2018-01-01,Country,Asia,40246,377177.0,1918924.0,0.29,6.616979310344827
Singapore,2018-02-01,Country,Asia,44831,249022.0,1235219.0,0.28,4.411496428571429
Singapore,2018-03-01,Country,Asia,37837,661709.0,3430451.0,0.28,12.251610714285714
Singapore,2018-04-01,Country,Asia,42766,821356.0,4457667.0,0.27,16.509877777777774
Singapore,2018-05-01,Country,Asia,36766,353578.0,1696876.0,0.26,6.5264461538461545
Singapore,2018-06-01,Country,Asia,73392,1343264.0,7740038.0,0.26,29.769376923076923
Singapore,2018-07-01,Country,Asia,54950,489299.0,2666318.0,0.25,10.665272
Singapore,2018-08-01,Country,Asia,95891,680689.0,3068777.0,0.25,12.275108
Singapore,2018-09-01,Country,Asia,130878,515314.0,2133395.0,0.24,8.889145833333334
Singapore,2018-10-01,Country,Asia,128643,584418.0,2852012.0,0.24,11.883383333333336
Singapore,2018-11-01,Country,Asia,603140,828091.0,3750962.0,0.26,14.42677692307692
Singapore,2018-12-01,Country,Asia,112599,1402177.0,6860086.0,0.27,25.407725925925924
Singapore,2019-01-01,Country,Asia,112322,1261718.0,5862494.0,0.29,20.215496551724133
Singapore,2019-02-01,Country,Asia,1430796,1479801.0,7540524.0,0.29,26.001806896551727
Singapore,2019-03-01,Country,Asia,2510137,1293853.0,8311306.0,0.28,29.683235714285704
Singapore,2019-04-01,Country,Asia,41230,567697.0,3012911.0,0.28,10.760396428571427
Singapore,2019-05-01,Country,Asia,95170,1020397.0,5166445.0,0.28,18.451589285714284
Singapore,2019-06-01,Country,Asia,73003,1090610.0,4604191.0,0.27,17.052559259259258
Singapore,2019-07-01,Country,Asia,114453,820039.0,3357989.0,0.27,12.436996296296291
Singapore,2019-08-01,Country,Asia,2067408,931164.0,5923566.0,0.26,22.782946153846154
Singapore,2019-09-01,Country,Asia,1903014,475218.0,3931422.0,0.26,15.120853846153844
Singapore,2019-10-01,Country,Asia,2536294,1091228.0,7914552.0,0.25,31.658207999999995
Singapore,2019-11-01,Country,Asia,2205372,321325.0,2930331.0,0.24,12.2097125
Singapore,2019-12-01,Country,Asia,285199,759533.0,3722246.0,0.24,15.509358333333335
Singapore,2020-01-01,Country,Asia,1326687,548799.0,3054980.0,0.23,13.282521739130434
Singapore,2020-02-01,Country,Asia,1280721,347709.0,2059503.0,0.22,9.361377272727271
Singapore,2020-03-01,Country,Asia,461532,469008.0,2362565.0,0.21,11.250309523809523
Singapore,2020-04-01,Country,Asia,52170,135836.0,936543.0,0.21,4.459728571428571
Singapore,2020-05-01,Country,Asia,75202,73929.0,635033.0,0.2,3.175165
Singapore,2020-06-01,Country,Asia,30381,71581.0,1299254.0,0.19,6.83817894736842
Singapore,2020-07-01,Country,Asia,1605180,89692.0,2391440.0,0.19,12.58652631578947
Singapore,2020-08-01,Country,Asia,1377182,358615.0,3028896.0,0.2,15.14448
Singapore,2020-09-01,Country,Asia,2587480,323681.0,2919092.0,0.2,14.59546
Singapore,2020-10-01,Country,Asia,1593279,1250548.0,5675671.0,0.2,28.378355
Singapore,2020-11-01,Country,Asia,59189,557799.0,2308371.0,0.2,11.541855
Singapore,2020-12-01,Country,Asia,695723,1231272.0,5509484.0,0.21,26.2356380952381
Singapore,2021-01-01,Country,Asia,4846973,1421433.0,8834963.0,0.21,42.07125238095238
Singapore,2021-02-01,Country,Asia,2015957,1775325.0,8160163.0,0.22,37.091649999999994
Singapore,2021-03-01,Country,Asia,1119103,4060707.0,16956044.0,0.22,77.07292727272726
Singapore,2021-04-01,Country,Asia,1717877,1505615.0,7188341.0,0.23,31.253656521739128
Singapore,2021-05-01,Country,Asia,2704786,2294992.0,11521123.0,0.24,48.00467916666667
Singapore,2021-06-01,Country,Asia,6356032,2218374.0,15429478.0,0.24,64.28949166666668
Singapore,2021-07-01,Country,Asia,2892820,317831.0,3666661.0,0.25,14.666644
Singapore,2021-08-01,Country,Asia,3743751,242400.0,4093828.0,0.24,17.057616666666668
Singapore,2021-09-01,Country,Asia,3562974,686580.0,6052371.0,0.25,24.209484000000003
Singapore,2021-10-01,Country,Asia,3893457,752248.0,6637875.0,0.26,25.53028846153846
Singapore,2021-11-01,Country,Asia,4767106,1017525.0,9056187.0,0.25,36.224748
Singapore,2021-12-01,Country,Asia,6732212,431590.0,8610058.0,0.26,33.11560769230769
Singapore,2022-01-01,Country,Asia,895678,365310.0,2532187.0,0.26,9.73918076923077
Singapore,2022-02-01,Country,Asia,7851,204159.0,956129.0,0.26,3.677419230769231
Singapore,2022-03-01,Country,Asia,14837,372200.0,1843021.0,0.26,7.088542307692306
Singapore,2022-04-01,Country,Asia,43323,1275241.0,7258772.0,0.26,27.91835384615384
Singapore,2022-05-01,Country,Asia,130808,2059765.0,11337957.0,0.26,43.60752692307691
Singapore,2022-06-01,Country,Asia,85465,2219521.0,11764502.0,0.26,45.24808461538462
Singapore,2022-07-01,Country,Asia,46448,1299236.0,7365499.0,0.26,28.328842307692305
Singapore,2022-08-01,Country,Asia,51826,1243288.0,7605669.0,0.27,28.16914444444444
Singapore,2022-09-01,Country,Asia,65914,1731164.0,12612447.0,0.26,48.50941153846153
Singapore,2022-10-01,Country,Asia,31857,524992.0,6628588.0,0.26,25.49456923076923
Singapore,2022-11-01,Country,Asia,183191,2903274.0,16008744.0,0.26,61.5720923076923
Singapore,2022-12-01,Country,Asia,62525,1646964.0,10982929.0,0.22,49.92240454545454
Singapore,2023-01-01,Country,Asia,36736,953835.0,5062045.0,0.22,23.00929545454546
Singapore,2023-02-01,Country,Asia,93849,2741269.0,12817351.0,0.22,58.26068636363636
Singapore,2023-03-01,Country,Asia,95339,2639203.0,13419604.0,0.22,60.998200000000004
Singapore,2023-04-01,Country,Asia,48643,1238469.0,7071683.0,0.21,33.67468095238095
Singapore,2023-05-01,Country,Asia,96108,2033910.0,9101207.0,0.21,43.339080952380954
Singapore,2023-06-01,Country,Asia,112945,2993834.0,15849960.0,0.18,88.05533333333335
Singapore,2023-07-01,Country,Asia,82930,2436775.0,9910981.0,0.18,55.06100555555556
Singapore,2023-08-01,Country,Asia,79717,2156765.0,10701444.0,0.17,62.949670588235286
Singapore,2023-09-01,Country,Asia,66004,1790776.0,7042547.0,0.15,46.95031333333334
Singapore,2023-10-01,Country,Asia,33541,797986.0,3023260.0,0.14,21.594714285714286
Singapore,2023-11-01,Country,Asia,94012,2526950.0,9153907.0,0.13,70.41466923076923
Singapore,2023-12-01,Country,Asia,94309,2550167.0,8221824.0,0.13,63.2448
Singapore,2024-01-01,Country,Asia,184068,3628676.0,12073453.0,0.15,80.48968666666666
Singapore,2024-02-01,Country,Asia,57706,1561326.0,5530794.0,0.15,36.87196
Singapore,2024-03-01,Country,Asia,76377,1937813.0,6072973.0,0.15,40.48648666666667
Slovakia,2017-07-01,Country,Europe,30,555.0,2418.0,0.38,0.006363157894736841
Slovakia,2018-01-01,Country,Europe,10,220.0,1331.0,0.29,0.004589655172413793
Slovakia,2018-02-01,Country,Europe,30,540.0,2916.0,0.28,0.010414285714285713
Slovakia,2018-03-01,Country,Europe,10,34.0,1188.0,0.28,0.004242857142857142
Slovakia,2018-04-01,Country,Europe,434,443.0,1233.0,0.27,0.004566666666666666
Slovakia,2018-05-01,Country,Europe,1792,32256.0,194121.0,0.26,0.7466192307692308
Slovakia,2018-07-01,Country,Europe,1264,7599.0,26224.0,0.25,0.104896
Slovakia,2018-08-01,Country,Europe,1794,32256.0,171301.0,0.25,0.6852039999999999
Slovakia,2018-10-01,Country,Europe,326,5197.0,17919.0,0.24,0.07466249999999999
Slovakia,2018-11-01,Country,Europe,2,41.0,195.0,0.26,0.00075
Slovakia,2018-12-01,Country,Europe,15,6.0,230.0,0.27,0.0008518518518518518
Slovakia,2019-02-01,Country,Europe,21,594.0,1848.0,0.29,0.006372413793103448
Slovakia,2019-04-01,Country,Europe,1,0.0,13.0,0.28,4.642857142857142e-05
Slovakia,2019-06-01,Country,Europe,26,585.0,4642.0,0.27,0.01719259259259259
Slovakia,2019-07-01,Country,Europe,16028,296252.0,1398497.0,0.27,5.179618518518518
Slovakia,2019-08-01,Country,Europe,26,690.0,3050.0,0.26,0.01173076923076923
Slovakia,2019-09-01,Country,Europe,150,110.0,1397.0,0.26,0.005373076923076922
Slovakia,2019-10-01,Country,Europe,30,800.0,4000.0,0.25,0.016
Slovakia,2019-11-01,Country,Europe,102,5.0,215.0,0.24,0.0008958333333333333
Slovakia,2019-12-01,Country,Europe,53,702.0,3932.0,0.24,0.016383333333333333
Slovakia,2020-01-01,Country,Europe,17,336.0,910.0,0.23,0.003956521739130435
Slovakia,2020-03-01,Country,Europe,61,1246.0,5282.0,0.21,0.025152380952380954
Slovakia,2020-04-01,Country,Europe,141,3003.0,8396.0,0.21,0.03998095238095238
Slovakia,2020-05-01,Country,Europe,26,130.0,899.0,0.2,0.004495
Slovakia,2020-06-01,Country,Europe,472,7935.0,29980.0,0.19,0.1577894736842105
Slovakia,2020-07-01,Country,Europe,38,800.0,1876.0,0.19,0.009873684210526316
Slovakia,2020-08-01,Country,Europe,1364,4566.0,15863.0,0.2,0.079315
Slovakia,2020-09-01,Country,Europe,1440,30216.0,61688.0,0.2,0.30844
Slovakia,2020-10-01,Country,Europe,1200,20400.0,63180.0,0.2,0.31589999999999996
Slovakia,2020-11-01,Country,Europe,44,107.0,514.0,0.2,0.00257
Slovakia,2021-01-01,Country,Europe,510,9000.0,31824.0,0.21,0.15154285714285715
Slovakia,2021-02-01,Country,Europe,52,1075.0,4081.0,0.22,0.018549999999999997
Slovakia,2021-03-01,Country,Europe,55,1214.0,6350.0,0.22,0.028863636363636366
Slovakia,2021-04-01,Country,Europe,1201,3613.0,12870.0,0.23,0.05595652173913043
Slovakia,2021-05-01,Country,Europe,682,14663.0,38069.0,0.24,0.15862083333333332
Slovakia,2021-06-01,Country,Europe,53,828.0,4862.0,0.24,0.020258333333333333
Slovakia,2021-07-01,Country,Europe,91,2802.0,14968.0,0.25,0.059871999999999995
Slovakia,2021-08-01,Country,Europe,5251,85082.0,330434.0,0.24,1.3768083333333334
Slovakia,2021-09-01,Country,Europe,958,15369.0,60073.0,0.25,0.24029199999999998
Slovakia,2021-10-01,Country,Europe,29,553.0,4840.0,0.26,0.018615384615384614
Slovakia,2021-11-01,Country,Europe,70,1152.0,8820.0,0.25,0.03528
Slovakia,2021-12-01,Country,Europe,883,4197.0,29912.0,0.26,0.11504615384615383
Slovakia,2022-01-01,Country,Europe,393,7888.0,33442.0,0.26,0.1286230769230769
Slovakia,2022-02-01,Country,Europe,642,17538.0,86427.0,0.26,0.3324115384615384
Slovakia,2022-03-01,Country,Europe,2490,46019.0,162728.0,0.26,0.625876923076923
Slovakia,2022-04-01,Country,Europe,88,229.0,3541.0,0.26,0.013619230769230769
Slovakia,2022-05-01,Country,Europe,148,2634.0,14718.0,0.26,0.0566076923076923
Slovakia,2022-06-01,Country,Europe,2952,61068.0,321573.0,0.26,1.2368192307692307
Slovakia,2022-07-01,Country,Europe,1792,33319.0,156158.0,0.26,0.6006076923076922
Slovakia,2022-08-01,Country,Europe,627,13186.0,83146.0,0.27,0.3079481481481481
Slovakia,2022-09-01,Country,Europe,7069,128528.0,577347.0,0.26,2.2205653846153846
Slovakia,2022-10-01,Country,Europe,2142,50319.0,262622.0,0.26,1.010084615384615
Slovakia,2022-11-01,Country,Europe,3450,83486.0,605084.0,0.26,2.3272461538461533
Slovakia,2022-12-01,Country,Europe,2950,56637.0,290761.0,0.22,1.321640909090909
Slovakia,2023-01-01,Country,Europe,6274,156599.0,815342.0,0.22,3.7060999999999993
Slovakia,2023-02-01,Country,Europe,2317,55093.0,311562.0,0.22,1.416190909090909
Slovakia,2023-03-01,Country,Europe,3590,82238.0,444632.0,0.22,2.0210545454545454
Slovakia,2023-04-01,Country,Europe,6829,166469.0,774246.0,0.21,3.6868857142857143
Slovakia,2023-05-01,Country,Europe,1172,32390.0,159080.0,0.21,0.7575238095238095
Slovakia,2023-06-01,Country,Europe,1796,40919.0,177625.0,0.18,0.9868055555555555
Slovakia,2023-07-01,Country,Europe,6445,175894.0,601854.0,0.18,3.343633333333333
Slovakia,2023-08-01,Country,Europe,1213,40892.0,142929.0,0.17,0.8407588235294118
Slovakia,2023-09-01,Country,Europe,1768,45686.0,151517.0,0.15,1.0101133333333334
Slovakia,2023-10-01,Country,Europe,3727,97009.0,302715.0,0.14,2.16225
Slovakia,2023-11-01,Country,Europe,3890,71335.0,202457.0,0.13,1.5573615384615387
Slovakia,2023-12-01,Country,Europe,325,1705.0,12352.0,0.13,0.09501538461538461
Slovakia,2024-01-01,Country,Europe,1228,27489.0,63198.0,0.15,0.42132000000000003
Slovakia,2024-02-01,Country,Europe,6449,174670.0,368202.0,0.15,2.45468
Slovakia,2024-03-01,Country,Europe,3407,88141.0,203734.0,0.15,1.3582266666666667
Slovenia,2017-01-01,Country,Europe,8008,148148.0,1027314.0,0.38,2.703457894736842
Slovenia,2017-02-01,Country,Europe,698,6636.0,48815.0,0.38,0.12846052631578947
Slovenia,2017-03-01,Country,Europe,28476,273752.0,2058754.0,0.38,5.417773684210525
Slovenia,2017-04-01,Country,Europe,57711,141955.0,1057864.0,0.38,2.7838526315789474
Slovenia,2017-05-01,Country,Europe,19221,157670.0,1092710.0,0.38,2.8755526315789472
Slovenia,2017-06-01,Country,Europe,61880,1144780.0,8280193.0,0.38,21.78998157894737
Slovenia,2017-07-01,Country,Europe,11582,202453.0,1501337.0,0.38,3.950886842105263
Slovenia,2017-08-01,Country,Europe,25480,471380.0,3664059.0,0.32,11.450184375
Slovenia,2017-09-01,Country,Europe,57860,1118117.0,8784573.0,0.31,28.337332258064514
Slovenia,2017-10-01,Country,Europe,42115,759734.0,4858385.0,0.31,15.672209677419353
Slovenia,2017-11-01,Country,Europe,20290,387464.0,2135810.0,0.3,7.119366666666666
Slovenia,2017-12-01,Country,Europe,62728,342044.0,2047536.0,0.3,6.825119999999999
Slovenia,2018-01-01,Country,Europe,117585,270607.0,1721242.0,0.29,5.93531724137931
Slovenia,2018-02-01,Country,Europe,18844,347700.0,2127873.0,0.28,7.599546428571427
Slovenia,2018-03-01,Country,Europe,2045,38645.0,239213.0,0.28,0.8543321428571429
Slovenia,2018-04-01,Country,Europe,323468,36313.0,562315.0,0.27,2.082648148148148
Slovenia,2018-05-01,Country,Europe,336163,15686.0,512643.0,0.26,1.9717038461538459
Slovenia,2018-06-01,Country,Europe,290838,227873.0,1488841.0,0.26,5.7263115384615375
Slovenia,2018-07-01,Country,Europe,366308,287691.0,1833246.0,0.25,7.332984000000001
Slovenia,2018-08-01,Country,Europe,104752,285145.0,1536890.0,0.25,6.14756
Slovenia,2018-09-01,Country,Europe,319927,161091.0,987580.0,0.24,4.114916666666667
Slovenia,2018-10-01,Country,Europe,172565,590485.0,2515834.0,0.24,10.482641666666666
Slovenia,2018-11-01,Country,Europe,297280,293716.0,1170780.0,0.26,4.503
Slovenia,2018-12-01,Country,Europe,189335,137170.0,697468.0,0.27,2.583214814814815
Slovenia,2019-01-01,Country,Europe,111788,359095.0,1172994.0,0.29,4.044806896551725
Slovenia,2019-02-01,Country,Europe,291173,314327.0,1420130.0,0.29,4.897
Slovenia,2019-03-01,Country,Europe,1717692,916540.0,4289155.0,0.28,15.318410714285712
Slovenia,2019-04-01,Country,Europe,724780,2116939.0,9199864.0,0.28,32.85665714285714
Slovenia,2019-05-01,Country,Europe,630677,1825590.0,7421824.0,0.28,26.506514285714278
Slovenia,2019-06-01,Country,Europe,1375859,1173802.0,4860577.0,0.27,18.002137037037038
Slovenia,2019-07-01,Country,Europe,267291,830415.0,3892910.0,0.27,14.418185185185186
Slovenia,2019-08-01,Country,Europe,1418293,1145560.0,5509358.0,0.26,21.189838461538464
Slovenia,2019-09-01,Country,Europe,120257,2254155.0,9348343.0,0.26,35.955165384615384
Slovenia,2019-10-01,Country,Europe,2069128,987720.0,5215769.0,0.25,20.863076
Slovenia,2019-11-01,Country,Europe,459831,1251313.0,5109212.0,0.24,21.288383333333336
Slovenia,2019-12-01,Country,Europe,842630,2249083.0,9176869.0,0.24,38.23695416666667
Slovenia,2020-01-01,Country,Europe,218500,2226260.0,8761852.0,0.23,38.09500869565217
Slovenia,2020-02-01,Country,Europe,360492,881991.0,3249903.0,0.22,14.772286363636363
Slovenia,2020-03-01,Country,Europe,1429201,1388283.0,6743031.0,0.21,32.10967142857143
Slovenia,2020-04-01,Country,Europe,733544,1887564.0,7755606.0,0.21,36.93145714285714
Slovenia,2020-05-01,Country,Europe,2830909,1942732.0,9137632.0,0.2,45.68816
Slovenia,2020-06-01,Country,Europe,3487476,3627921.0,15130722.0,0.19,79.63537894736841
Slovenia,2020-07-01,Country,Europe,731102,2026174.0,7963638.0,0.19,41.91388421052631
Slovenia,2020-08-01,Country,Europe,3522611,2475060.0,11243227.0,0.2,56.216134999999994
Slovenia,2020-09-01,Country,Europe,1036373,3695552.0,14681509.0,0.2,73.407545
Slovenia,2020-10-01,Country,Europe,3393229,2045563.0,9387980.0,0.2,46.93990000000001
Slovenia,2020-11-01,Country,Europe,3252480,2532838.0,11564744.0,0.2,57.823719999999994
Slovenia,2020-12-01,Country,Europe,1339376,329466.0,2143094.0,0.21,10.205209523809526
Slovenia,2021-01-01,Country,Europe,2920984,1826883.0,8472727.0,0.21,40.34631904761905
Slovenia,2021-02-01,Country,Europe,5144202,2965475.0,14580906.0,0.22,66.27684545454545
Slovenia,2021-03-01,Country,Europe,5484147,3267840.0,17119620.0,0.22,77.81645454545455
Slovenia,2021-04-01,Country,Europe,2224486,3757675.0,17165159.0,0.23,74.63112608695653
Slovenia,2021-05-01,Country,Europe,2995137,3228905.0,15089929.0,0.24,62.874704166666675
Slovenia,2021-06-01,Country,Europe,2541681,3399698.0,17381376.0,0.24,72.42240000000001
Slovenia,2021-07-01,Country,Europe,3355011,3356276.0,18309312.0,0.25,73.23724800000001
Slovenia,2021-08-01,Country,Europe,2782845,5160946.0,26635531.0,0.24,110.98137916666668
Slovenia,2021-09-01,Country,Europe,1460998,3182952.0,16485916.0,0.25,65.94366400000001
Slovenia,2021-10-01,Country,Europe,1893049,2187431.0,12179948.0,0.26,46.84595384615384
Slovenia,2021-11-01,Country,Europe,4078526,2488477.0,16248775.0,0.25,64.9951
Slovenia,2021-12-01,Country,Europe,2106969,2305637.0,14160330.0,0.26,54.4628076923077
Slovenia,2022-01-01,Country,Europe,133006,2833008.0,15369387.0,0.26,59.11302692307692
Slovenia,2022-02-01,Country,Europe,315678,2681977.0,13440579.0,0.26,51.694534615384605
Slovenia,2022-03-01,Country,Europe,170085,3902458.0,19345710.0,0.26,74.40657692307693
Slovenia,2022-04-01,Country,Europe,328883,7881274.0,38678154.0,0.26,148.76213076923077
Slovenia,2022-05-01,Country,Europe,248943,5608656.0,27117233.0,0.26,104.29704999999998
Slovenia,2022-06-01,Country,Europe,237668,5747849.0,26755055.0,0.26,102.90405769230769
Slovenia,2022-07-01,Country,Europe,494628,11102778.0,55397622.0,0.26,213.0677769230769
